customer_id,trans_date,tran_amount
CS5200,4-Mar-15,52
CS1334,17-Jun-12,100
CS1501,16-Jan-13,77
CS3945,10-Aug-12,71
CS4502,1-Jul-12,62
CS1962,19-May-12,71
CS2853,18-May-13,99
CS2666,12-Nov-11,88
CS1238,26-Dec-13,82
CS3105,8-May-14,103
CS4852,11-Jan-15,43
CS3969,31-Dec-11,85
CS3895,26-Aug-11,51
CS2075,31-Aug-13,46
CS5349,13-Dec-13,90
CS1448,3-Aug-11,63
CS4714,3-May-13,69
CS2809,20-Nov-13,80
CS4610,7-Oct-12,78
CS1217,29-Jan-13,100
CS1655,1-Mar-12,98
CS2781,27-Dec-11,42
CS2413,12-Apr-12,55
CS4271,8-Sep-14,103
CS2695,12-Jun-12,93
CS2866,21-Sep-11,73
CS2588,20-Oct-12,75
CS4811,29-Sep-12,95
CS4356,14-Jul-12,47
CS4103,19-Oct-13,65
CS5065,24-Feb-12,78
CS4725,25-Mar-13,100
CS1205,19-Jul-12,95
CS1267,22-Nov-11,100
CS2377,2-Dec-14,93
CS2315,8-Jun-14,63
CS5123,2-Feb-13,74
CS1421,8-Sep-13,65
CS1956,9-Nov-11,73
CS4770,6-Nov-12,67
CS5313,6-Feb-14,65
CS3090,29-Sep-12,85
CS4793,24-Jan-15,75
CS2775,30-Sep-13,89
CS5508,30-Dec-11,92
CS4882,28-Aug-12,97
CS2888,28-Sep-11,94
CS4155,16-Feb-13,51
CS1819,6-Oct-11,102
CS4513,23-Apr-12,73
CS5696,28-Aug-13,105
CS5621,22-Feb-13,53
CS2124,24-Oct-12,78
CS4389,9-May-14,61
CS5843,16-Dec-13,53
CS3030,23-Jun-11,66
CS1417,29-Mar-14,67
CS4016,8-Apr-14,36
CS4601,28-Jun-12,52
CS5084,22-Jan-14,69
CS1295,10-Feb-13,42
CS1690,29-Jul-13,64
CS3791,5-Jan-15,90
CS2641,29-Jul-12,59
CS1776,5-Nov-13,69
CS5973,13-Feb-14,70
CS5037,12-Mar-13,92
CS4025,24-Jul-14,89
CS2392,26-Oct-11,87
CS5404,21-Jul-11,98
CS4643,4-Nov-12,68
CS3502,13-Aug-14,104
CS1649,19-Dec-12,41
CS1250,4-Mar-15,39
CS3092,24-Feb-13,100
CS5152,4-Nov-14,84
CS1260,26-Aug-12,41
CS3889,28-Mar-13,50
CS1757,24-Apr-13,41
CS3137,16-Apr-12,53
CS4202,23-Sep-13,86
CS5390,31-Oct-11,102
CS4876,29-Sep-14,61
CS4132,28-May-12,59
CS3413,29-Jun-11,61
CS4185,13-Dec-13,97
CS5639,28-Oct-13,72
CS4072,12-Mar-14,52
CS5911,7-Oct-11,81
CS3201,24-Aug-12,57
CS1542,18-Oct-12,79
CS3813,26-Feb-12,88
CS3279,30-Jul-13,95
CS5925,24-May-12,36
CS3290,30-Dec-11,42
CS5508,23-Dec-13,55
CS5738,22-Dec-11,89
CS2027,24-Jan-12,50
CS5594,9-Apr-12,85
CS5733,21-Apr-13,100
CS2930,28-Jan-13,62
CS2646,27-May-14,41
CS2980,22-Mar-13,65
CS5817,22-May-13,98
CS2190,10-Jul-12,48
CS5247,30-Oct-14,74
CS5489,15-Jan-14,46
CS3289,12-Aug-12,59
CS4776,2-Jul-12,48
CS3528,25-Feb-13,46
CS1258,21-Jul-11,75
CS1609,17-Jul-11,94
CS1865,29-Apr-14,100
CS1671,7-Nov-13,38
CS4451,25-Mar-14,80
CS4046,20-Oct-14,95
CS5038,12-Oct-14,64
CS3412,13-Nov-11,73
CS4640,16-Jan-13,37
CS3189,7-Jun-12,82
CS5206,12-Jan-12,99
CS3304,21-May-11,39
CS1483,27-Jan-13,88
CS3411,31-Aug-11,77
CS3883,11-Oct-13,76
CS6039,26-Jul-14,82
CS3146,7-Mar-14,69
CS3300,8-Mar-15,38
CS4954,18-Jan-13,104
CS1313,15-Apr-14,43
CS1967,8-Sep-12,98
CS4666,12-Oct-12,102
CS4208,17-Feb-14,53
CS2632,7-Mar-14,37
CS2991,15-May-14,89
CS3778,4-Apr-12,55
CS3220,31-Aug-11,51
CS4030,4-May-12,80
CS2723,2-Dec-14,64
CS1503,17-Apr-13,52
CS5752,23-Dec-12,72
CS3060,11-Jan-14,85
CS1280,23-Oct-14,44
CS5498,6-Jul-13,71
CS5594,17-Feb-15,75
CS5124,14-Jul-14,74
CS1791,22-Dec-13,88
CS3114,28-May-14,64
CS4044,14-Jan-15,38
CS4092,17-Dec-11,100
CS3602,27-Feb-15,86
CS2476,24-Jul-12,100
CS2187,6-May-12,80
CS5559,23-Jul-12,78
CS2063,23-May-13,81
CS3561,16-Sep-11,38
CS1781,30-Nov-12,73
CS5921,2-Apr-13,104
CS4684,18-Oct-14,62
CS1951,6-Apr-13,84
CS4850,14-Oct-13,97
CS1330,17-Feb-15,59
CS3593,9-Dec-12,61
CS5024,31-Aug-14,87
CS5565,29-Jun-14,76
CS2008,11-Jan-12,63
CS5654,25-Oct-13,49
CS5288,2-Feb-13,75
CS1944,17-Mar-13,100
CS2613,26-Oct-14,104
CS1718,5-Nov-14,69
CS6000,6-Feb-13,59
CS4080,23-Jul-11,69
CS2119,13-Mar-12,51
CS4219,2-Jun-12,73
CS3557,14-Jun-11,71
CS2566,8-Jan-14,96
CS2725,7-Mar-13,84
CS4006,7-Oct-14,63
CS5723,5-Feb-15,66
CS4640,10-May-13,41
CS1812,27-Apr-12,84
CS5914,11-Jan-15,84
CS3990,12-Feb-14,63
CS4803,15-Mar-14,105
CS1887,16-Mar-12,87
CS3268,16-Feb-14,64
CS1604,28-Nov-12,75
CS4713,8-Jun-11,74
CS3629,2-May-14,76
CS2780,23-Jul-11,67
CS3772,25-Dec-14,68
CS1815,19-Dec-11,37
CS1475,11-Jun-11,56
CS3908,31-Mar-13,103
CS5198,22-Aug-11,58
CS1379,14-Feb-14,66
CS2965,30-Oct-13,60
CS2710,4-Jul-11,65
CS4877,16-Oct-12,73
CS1282,19-Jul-12,67
CS1322,16-Aug-12,99
CS2635,21-Jan-13,57
CS5660,18-Jun-12,83
CS5698,5-Jul-11,67
CS2664,28-Dec-14,75
CS1928,19-Oct-11,86
CS6009,12-Nov-14,97
CS4695,6-Nov-11,92
CS5684,10-Sep-14,69
CS5689,15-Sep-11,82
CS3216,10-Nov-13,48
CS5237,29-Nov-14,78
CS3912,2-Jan-14,43
CS2618,16-May-13,84
CS2696,1-Dec-14,55
CS5449,30-Nov-13,78
CS2429,24-Nov-13,104
CS1490,25-Aug-13,40
CS2162,17-Apr-14,94
CS3692,23-May-14,101
CS4448,25-Jul-14,78
CS4497,26-Mar-13,86
CS2841,14-Dec-11,85
CS5756,29-Nov-12,90
CS6100,27-Nov-11,62
CS5931,23-Mar-14,55
CS4629,24-Aug-11,87
CS2017,17-May-11,35
CS1789,17-Sep-12,77
CS5165,4-Dec-14,42
CS5256,1-Mar-14,38
CS4781,21-Jun-11,68
CS1830,16-Nov-11,86
CS2771,13-May-13,45
CS4847,3-Jul-13,38
CS4004,17-Sep-12,88
CS1491,5-Apr-12,84
CS2167,1-Nov-12,94
CS4060,15-Oct-13,43
CS2296,10-Aug-11,101
CS1973,16-Mar-14,67
CS2245,10-Dec-12,62
CS4428,17-Nov-14,74
CS2743,10-May-13,35
CS4715,12-Jan-12,43
CS2570,3-Nov-14,65
CS3805,14-Jan-13,52
CS5011,6-Nov-11,37
CS4532,30-Nov-13,81
CS2913,19-Feb-14,98
CS2877,2-Jul-11,56
CS2222,19-Jan-15,40
CS3838,7-Sep-12,78
CS4120,8-May-13,80
CS1138,29-Jun-12,82
CS3738,16-Aug-11,43
CS1987,11-Dec-12,63
CS4598,1-Oct-13,87
CS2569,1-Jul-12,68
CS5233,28-Feb-13,72
CS1914,1-Feb-13,58
CS4491,8-May-12,59
CS1462,21-Oct-14,94
CS4628,13-Apr-12,46
CS3751,27-Dec-12,94
CS1878,22-Jul-11,93
CS2649,11-Jan-12,71
CS5574,25-May-13,35
CS4098,17-Jul-13,79
CS5593,11-Jan-13,98
CS6094,1-Mar-15,55
CS4299,5-Jan-13,73
CS4148,26-Dec-11,58
CS2297,7-Oct-11,49
CS3948,10-Nov-14,86
CS3552,15-Aug-14,58
CS1428,24-Aug-11,78
CS3101,8-Jul-12,103
CS3247,10-Jul-12,77
CS1126,9-Oct-13,58
CS1270,5-Mar-14,66
CS4195,21-Nov-11,48
CS2716,5-Dec-12,102
CS3842,7-Sep-13,98
CS3778,1-Jul-12,76
CS5357,20-Sep-12,91
CS3134,29-Sep-12,89
CS5384,24-Nov-14,73
CS5312,12-Nov-12,86
CS1994,15-Aug-13,59
CS5818,21-Aug-12,45
CS6109,14-Jun-12,40
CS4013,27-Apr-12,104
CS1848,9-Nov-14,40
CS2415,15-Jan-12,105
CS1858,9-Feb-13,53
CS5191,19-Sep-11,81
CS4903,14-Mar-15,104
CS3641,8-Feb-15,71
CS2697,13-Mar-15,85
CS4325,4-Oct-13,75
CS5365,31-May-13,88
CS2465,15-Mar-13,46
CS5755,28-Sep-14,82
CS5335,3-Apr-14,83
CS3265,12-Nov-13,72
CS5827,6-Aug-11,95
CS1878,6-Jan-14,35
CS3011,9-Jun-14,94
CS2897,21-Jun-13,74
CS3485,17-Dec-13,44
CS3092,27-Oct-12,94
CS1943,4-May-12,51
CS4874,15-Mar-14,102
CS4382,20-Jan-12,104
CS5476,26-Aug-11,53
CS4516,17-Nov-13,77
CS4748,22-Jul-11,91
CS1396,8-Sep-11,44
CS3578,8-Sep-13,85
CS2716,21-Jan-15,86
CS3089,5-Jan-12,59
CS3513,24-Jun-12,102
CS2306,8-Dec-13,63
CS4265,12-Feb-12,40
CS2521,4-Oct-13,56
CS3123,16-Feb-15,68
CS4194,16-Apr-13,95
CS5445,11-Jun-12,61
CS4448,23-Jul-11,98
CS5061,19-Sep-14,103
CS4600,8-Jul-11,69
CS5444,29-Dec-12,54
CS4024,26-Feb-13,99
CS2841,16-Jul-12,73
CS4155,3-Apr-12,44
CS4690,25-Mar-13,73
CS1977,8-Mar-12,55
CS3241,12-Dec-11,77
CS5634,20-Jun-14,43
CS5506,20-Jul-13,95
CS3088,20-Jul-14,105
CS2117,9-Sep-12,40
CS5167,9-Aug-13,38
CS4632,12-Jul-13,45
CS4571,20-May-12,104
CS4745,28-May-11,79
CS3345,12-Dec-14,86
CS5742,1-Dec-12,58
CS6083,26-Feb-13,69
CS1331,23-Mar-12,80
CS4465,20-Sep-14,44
CS5033,17-Sep-12,81
CS6084,9-Oct-13,41
CS1709,24-Apr-13,90
CS5468,13-Apr-13,97
CS2202,28-Aug-13,79
CS1903,10-May-13,83
CS4820,24-May-11,95
CS2374,31-Aug-14,56
CS1771,14-Sep-14,85
CS4557,24-Dec-12,97
CS6009,11-Jun-13,75
CS5309,6-Dec-11,90
CS3163,4-Sep-14,85
CS5013,24-Mar-14,94
CS3227,26-Oct-14,56
CS3450,24-Aug-12,68
CS3749,7-May-14,37
CS4445,24-Jun-12,82
CS4477,11-Jun-12,44
CS5133,8-Mar-13,64
CS1912,18-Nov-13,40
CS2689,31-Jan-12,69
CS2713,5-Apr-12,101
CS1771,16-Jan-12,69
CS4464,24-Nov-11,52
CS3721,6-Jun-11,73
CS3801,29-Jun-12,83
CS5681,24-Feb-15,70
CS3887,19-May-14,51
CS5056,14-Nov-14,104
CS5408,3-Dec-14,54
CS3778,19-Jul-11,39
CS4400,24-Dec-11,61
CS4763,14-Feb-12,63
CS1783,13-Apr-14,49
CS5852,13-Jul-13,80
CS5533,9-Nov-13,61
CS3142,30-Oct-11,51
CS3155,2-Feb-13,98
CS5071,23-Jan-13,91
CS3157,19-Jan-15,84
CS2436,20-Jun-14,63
CS2896,14-Sep-14,93
CS4394,28-Oct-14,105
CS1464,14-Dec-12,62
CS5501,30-Dec-11,95
CS2271,30-Mar-12,62
CS3120,13-Oct-14,65
CS3791,9-Sep-12,71
CS4363,5-Dec-11,56
CS1249,14-Oct-13,100
CS1963,14-Jul-14,62
CS5831,5-Mar-14,94
CS4352,12-Mar-14,71
CS4473,23-Jan-14,38
CS4250,23-Jun-14,64
CS1402,22-Oct-11,95
CS1151,19-Jan-14,53
CS1384,30-Mar-14,36
CS1831,23-Jan-14,50
CS3108,23-Jan-13,37
CS3521,26-Jul-12,91
CS3282,10-Oct-13,59
CS4264,21-Jun-14,61
CS2968,6-Apr-14,89
CS3199,9-Sep-11,83
CS3889,20-Oct-11,99
CS1411,28-Mar-12,40
CS3080,28-Dec-14,62
CS1212,5-Jun-11,55
CS4804,8-Dec-14,45
CS3079,11-Sep-14,47
CS4138,5-Jul-13,99
CS3667,24-Oct-14,53
CS3823,8-Nov-11,96
CS3993,8-Oct-14,98
CS2259,27-Mar-14,76
CS2298,26-Aug-13,37
CS3085,18-May-12,55
CS2694,5-Sep-11,74
CS4868,16-Feb-13,91
CS5933,6-Feb-13,86
CS4182,17-Mar-13,64
CS2002,23-Jan-15,75
CS3953,22-Oct-13,68
CS2577,24-Oct-12,98
CS1733,23-Feb-14,93
CS4789,11-Jul-12,45
CS2218,23-Nov-14,38
CS1428,9-Mar-12,47
CS2838,29-Oct-11,68
CS3013,27-Dec-12,48
CS2772,12-Feb-12,77
CS3869,7-Jan-13,93
CS2927,31-Aug-13,73
CS5165,31-Mar-14,104
CS3400,25-Aug-12,58
CS5654,26-Sep-12,67
CS1750,12-Nov-11,80
CS2752,3-Apr-14,46
CS3035,14-Jun-11,97
CS3383,18-Jul-13,55
CS4549,11-Mar-12,85
CS2519,4-Oct-13,87
CS2499,8-Sep-14,104
CS2480,27-Aug-14,86
CS5954,9-Apr-12,102
CS4632,14-Feb-12,59
CS5138,27-Jan-15,102
CS4237,12-Aug-14,41
CS2638,16-Sep-11,97
CS3000,8-Jul-14,55
CS2520,18-Oct-13,99
CS3239,23-Jun-14,78
CS1723,14-Sep-12,59
CS5937,18-Sep-11,43
CS5535,4-Jul-13,105
CS1208,9-Feb-15,70
CS1477,16-Jul-13,53
CS6009,6-Sep-13,94
CS1331,26-Sep-12,62
CS5750,27-Dec-12,84
CS1605,27-Oct-11,56
CS2735,12-Jul-14,72
CS2696,12-Jun-13,50
CS3910,4-Sep-11,71
CS1135,25-Dec-13,74
CS2976,8-Jul-12,62
CS5038,30-Aug-14,40
CS2088,7-Dec-11,67
CS2263,28-Nov-14,87
CS4821,7-Nov-11,100
CS1683,30-Nov-13,97
CS4656,13-Feb-15,81
CS5326,14-Sep-13,47
CS4327,11-Nov-13,68
CS4794,5-Feb-15,67
CS3557,17-Nov-13,79
CS4127,3-Jul-13,56
CS6082,11-Apr-12,92
CS3447,10-Jul-11,70
CS1283,16-Jul-14,103
CS5687,4-Feb-15,98
CS5388,16-Jan-15,96
CS1603,26-Jun-13,46
CS1232,1-Oct-11,71
CS2760,20-May-13,101
CS5921,22-May-11,38
CS5515,13-Nov-14,49
CS1657,16-Apr-12,38
CS1356,10-Aug-13,60
CS3386,15-Apr-12,56
CS2164,27-Oct-12,94
CS3621,12-Oct-11,44
CS2014,20-Nov-13,89
CS2929,21-Nov-12,48
CS5830,19-May-13,87
CS5428,11-Mar-15,46
CS2181,24-Jan-13,65
CS4599,24-Jun-12,64
CS5780,28-Jan-13,61
CS5325,18-Jun-11,43
CS2780,19-Apr-12,99
CS5545,18-Sep-11,58
CS2181,24-Sep-13,66
CS1856,28-Feb-15,65
CS5611,3-May-12,57
CS1407,17-Aug-12,94
CS5273,24-Aug-13,51
CS1410,7-Sep-13,101
CS3720,15-Oct-14,77
CS5592,1-May-13,59
CS5460,8-Dec-11,44
CS3882,17-Sep-11,59
CS2436,22-Jun-14,49
CS3236,8-Oct-13,50
CS5979,13-Oct-13,63
CS1195,21-Jun-13,75
CS1243,29-Feb-12,57
CS1326,3-Jul-12,73
CS1311,12-Dec-14,35
CS2499,2-Mar-15,50
CS1321,25-Aug-13,104
CS5083,4-Sep-14,92
CS6060,10-Sep-12,58
CS1575,12-Jul-12,43
CS2702,18-Dec-12,78
CS4178,18-Mar-13,97
CS3972,5-May-13,75
CS1679,22-Nov-13,95
CS6093,25-Mar-13,73
CS3718,23-Aug-11,98
CS5216,9-Aug-14,63
CS1621,30-May-14,82
CS5194,17-Dec-13,85
CS4867,4-Aug-14,41
CS1299,2-Jul-12,98
CS4600,12-Jun-12,61
CS1644,20-Jul-14,52
CS2132,10-Aug-11,78
CS2994,1-Feb-14,54
CS3392,10-Aug-12,105
CS2966,10-Jan-13,83
CS4682,25-Apr-12,59
CS4460,18-Oct-14,87
CS3906,9-Jun-14,103
CS3240,17-Aug-11,41
CS4337,21-Aug-13,54
CS4916,25-Nov-13,76
CS1969,8-Mar-14,84
CS5855,1-Oct-13,72
CS5711,24-Feb-12,42
CS5489,9-Aug-11,98
CS3026,3-Nov-11,43
CS5293,9-Mar-14,91
CS2606,28-Aug-11,47
CS5079,20-Oct-13,95
CS1128,3-Aug-14,77
CS5148,28-Mar-13,62
CS4206,26-Sep-11,58
CS1888,26-Jan-14,91
CS3637,11-Jul-11,92
CS4665,6-Nov-12,97
CS4457,23-Aug-11,62
CS5292,10-May-14,91
CS3573,7-Feb-13,65
CS2575,6-Sep-12,102
CS1341,11-May-13,66
CS4785,23-Jun-14,98
CS3931,27-Aug-11,80
CS3569,23-Jun-12,54
CS2745,11-Aug-11,64
CS1798,11-Dec-12,90
CS4745,12-May-14,98
CS2044,9-Sep-12,58
CS5601,24-Aug-11,94
CS2316,6-May-13,104
CS3456,23-Jun-12,38
CS5483,17-Feb-12,61
CS4027,1-Jul-11,66
CS1838,8-Jan-13,60
CS1706,23-Apr-14,54
CS4663,9-Dec-12,68
CS3280,22-Jul-12,102
CS2353,27-Dec-11,48
CS2608,19-Feb-13,79
CS6004,18-May-11,56
CS3802,13-Jan-14,40
CS4966,4-Jan-13,90
CS1407,5-Oct-14,100
CS2783,18-Feb-14,99
CS4910,10-Aug-11,36
CS2964,10-Dec-14,100
CS6027,10-May-12,105
CS3681,9-Apr-13,35
CS1331,11-Apr-14,102
CS5753,21-Sep-11,76
CS4435,7-Apr-14,94
CS3858,24-Sep-14,56
CS2722,21-Oct-13,57
CS1926,19-Nov-14,93
CS3289,16-Jun-11,49
CS5962,20-Jul-12,58
CS1495,25-Sep-12,105
CS3081,25-Sep-13,104
CS2348,19-Apr-13,65
CS1167,16-Apr-14,75
CS4154,14-Dec-12,45
CS4215,24-Nov-14,42
CS5440,17-May-13,43
CS5585,24-May-12,76
CS3741,28-Oct-14,41
CS3065,28-Nov-12,78
CS5899,17-Jun-13,35
CS3555,2-Feb-13,49
CS2327,19-Dec-14,66
CS3183,11-Jan-14,88
CS3633,18-Oct-14,55
CS4869,12-Nov-13,58
CS2914,19-Jul-14,81
CS5930,2-Nov-11,102
CS4696,16-Dec-14,60
CS4796,21-Oct-11,71
CS2477,30-Jul-11,51
CS1327,21-Nov-13,75
CS4599,26-Sep-12,54
CS1528,13-Jan-15,35
CS3561,26-May-11,67
CS4903,1-Jun-13,86
CS1821,6-Oct-13,72
CS4674,19-Jul-11,80
CS3356,24-Jun-12,94
CS4844,30-Oct-13,38
CS4580,11-Aug-11,63
CS5024,25-Apr-13,72
CS5028,5-Apr-12,51
CS5897,25-Apr-14,56
CS1512,21-Jan-14,80
CS4709,10-Oct-13,57
CS3080,11-Feb-13,77
CS4089,15-Oct-12,40
CS5027,1-Jun-14,77
CS2819,14-Oct-11,58
CS2527,5-Jan-12,51
CS1267,6-Aug-14,40
CS2091,24-Aug-12,88
CS3236,17-Mar-14,73
CS1920,19-Nov-14,96
CS1436,19-Oct-12,86
CS3975,17-Jun-13,85
CS4160,26-Feb-12,75
CS5990,18-May-11,45
CS1874,20-Sep-12,36
CS5966,9-Jan-13,45
CS2860,8-Jan-13,68
CS3543,7-Mar-12,61
CS4199,4-Mar-15,41
CS2211,16-Jan-12,68
CS2984,10-Dec-12,46
CS4816,26-Jun-14,71
CS2671,25-May-13,103
CS3918,9-Dec-13,84
CS1406,22-Aug-13,46
CS4296,15-Sep-11,83
CS3501,11-Mar-12,54
CS3978,22-May-11,76
CS5332,7-Mar-12,40
CS3037,9-Jul-11,41
CS1836,6-Mar-12,39
CS4990,27-Apr-13,80
CS2449,8-Jul-11,41
CS1551,21-Apr-12,105
CS4959,5-Sep-12,71
CS1877,9-Apr-12,43
CS3819,10-Jan-14,72
CS2687,7-Mar-15,44
CS2640,10-Apr-14,47
CS5735,18-Oct-11,40
CS2957,20-Mar-13,102
CS4933,21-May-14,59
CS4124,4-Jul-14,72
CS2222,21-Aug-12,45
CS3395,23-Aug-11,43
CS1855,5-Jun-13,63
CS3983,23-May-14,84
CS5192,2-Jul-11,38
CS4490,7-Dec-13,44
CS1322,29-Aug-11,93
CS5140,23-Nov-14,97
CS3381,10-Feb-13,78
CS5107,8-Aug-12,86
CS2016,28-Mar-14,68
CS3828,2-Apr-13,96
CS4593,22-Jun-14,38
CS4260,12-Jan-15,95
CS4996,8-Nov-13,56
CS2194,26-Apr-14,95
CS6088,16-Mar-12,88
CS1493,13-Dec-11,77
CS3708,27-Apr-13,63
CS4999,4-Oct-14,97
CS3951,10-Aug-13,39
CS2072,20-Dec-14,100
CS3310,15-Feb-12,102
CS1217,29-Dec-14,58
CS1168,25-Nov-14,39
CS1615,10-Feb-12,84
CS5946,19-Apr-13,100
CS2960,25-Feb-14,67
CS4767,11-Mar-12,36
CS4794,22-Jun-13,88
CS2216,23-Jul-13,68
CS2547,31-Aug-11,50
CS3587,29-Oct-13,64
CS5518,3-Nov-11,80
CS1194,3-Feb-13,55
CS5507,26-Oct-14,72
CS2738,16-Jul-14,90
CS3314,19-Jan-13,82
CS2135,3-Sep-12,95
CS5230,28-Aug-12,82
CS5085,24-Jul-13,50
CS4955,19-Feb-14,42
CS4254,11-Jun-14,95
CS2192,18-Jan-13,93
CS3691,2-Jan-12,53
CS2214,18-May-14,67
CS2034,28-Aug-14,55
CS5391,16-Jan-13,40
CS3769,13-May-13,58
CS5709,25-May-14,78
CS3025,28-Apr-13,56
CS5662,13-Oct-11,101
CS1860,15-Apr-13,82
CS3663,12-Nov-11,102
CS2535,12-Sep-12,95
CS3206,27-Dec-11,98
CS1116,21-Mar-14,96
CS3619,5-Aug-12,45
CS1621,23-Dec-11,83
CS5936,23-Aug-11,65
CS4479,2-Mar-13,89
CS2015,20-Apr-13,45
CS4913,5-Aug-13,80
CS2573,15-Oct-13,65
CS2931,15-Feb-14,87
CS4305,20-Feb-14,105
CS4851,18-Dec-11,39
CS2564,3-Jul-12,88
CS4275,14-Sep-14,85
CS2251,15-Sep-13,48
CS5070,10-Mar-13,51
CS2701,28-Dec-13,62
CS3957,2-May-12,44
CS4651,22-Jan-12,74
CS6009,16-Apr-13,44
CS1380,17-Feb-12,56
CS4600,30-Apr-13,37
CS3677,3-Mar-15,92
CS3232,28-Apr-13,69
CS1993,4-Nov-13,90
CS1246,25-Oct-13,93
CS1586,9-Feb-13,83
CS5084,19-Jul-11,65
CS3939,23-Jun-14,51
CS6063,23-Jan-13,86
CS3150,17-Apr-13,52
CS5005,3-Jul-11,77
CS6033,28-Jun-12,42
CS4077,21-May-11,60
CS5315,30-Oct-11,60
CS5644,23-Nov-14,51
CS1757,10-Jun-14,52
CS5754,27-Jun-11,57
CS1899,20-Feb-15,83
CS2308,10-Dec-13,69
CS1740,8-Oct-12,77
CS2785,18-Nov-12,67
CS5557,3-Jan-14,92
CS5403,31-Aug-13,100
CS3668,16-Jun-14,73
CS5318,18-Apr-13,52
CS3200,29-Sep-14,68
CS1613,2-Jan-14,61
CS2554,2-Mar-14,102
CS1508,26-Apr-12,102
CS4034,15-Feb-12,84
CS4964,19-Jan-15,48
CS3980,19-Jan-15,74
CS3473,31-Aug-14,96
CS3186,28-May-14,80
CS1588,19-May-12,85
CS1295,11-May-14,36
CS3592,5-Mar-13,78
CS4144,28-Oct-12,104
CS1171,26-Nov-13,72
CS3156,26-Aug-12,69
CS5303,1-Mar-14,50
CS3923,22-Nov-11,42
CS5518,29-Jul-12,73
CS3833,14-Mar-12,61
CS1308,15-Aug-14,37
CS2647,11-Mar-12,73
CS2116,6-Mar-14,76
CS1691,10-Nov-14,72
CS2099,27-Dec-12,71
CS3127,26-Oct-11,68
CS2316,1-Jan-15,59
CS5204,1-Dec-11,91
CS5183,8-Aug-13,38
CS5594,10-Aug-14,49
CS3793,4-Sep-13,67
CS5720,2-Oct-11,44
CS3808,28-Jun-12,59
CS2567,9-Apr-14,49
CS6029,13-Nov-11,86
CS2794,14-Feb-13,87
CS5678,21-Sep-12,100
CS1385,16-Oct-12,62
CS2362,13-Nov-14,51
CS2328,10-Aug-12,43
CS1909,10-Mar-13,92
CS2275,31-Jul-12,84
CS5815,25-Apr-14,93
CS4451,2-Sep-12,82
CS5998,26-Sep-12,35
CS1151,10-Aug-11,81
CS3939,15-Aug-14,50
CS4456,15-Jul-11,82
CS5006,3-Jan-15,87
CS4210,19-Oct-11,103
CS5221,5-Dec-11,35
CS2564,2-Sep-13,88
CS4309,26-Mar-14,102
CS4875,19-Jun-12,94
CS3414,8-Feb-12,63
CS2902,8-Oct-13,78
CS4259,22-Dec-11,49
CS2303,3-Oct-12,90
CS2846,8-Sep-11,94
CS3278,29-Sep-11,74
CS1214,18-Oct-14,54
CS1950,18-May-14,84
CS5697,2-Jan-12,68
CS1190,11-Jan-12,40
CS5400,2-Aug-13,101
CS2663,8-Oct-14,74
CS2811,7-Dec-13,42
CS3142,28-Jul-14,60
CS1352,18-Jul-11,73
CS3496,31-Aug-12,82
CS1540,18-Jun-11,66
CS2761,18-Oct-12,71
CS4062,4-Nov-11,45
CS5244,6-Jun-14,85
CS4610,7-Jul-11,95
CS4553,14-Oct-11,93
CS2838,11-Apr-12,54
CS4762,9-Jan-15,59
CS4634,7-Sep-14,35
CS3183,17-Aug-12,38
CS4119,17-Jun-12,62
CS2228,29-Jun-13,84
CS5507,20-Dec-13,56
CS2105,3-Dec-12,53
CS3263,5-Apr-13,69
CS1255,8-Jan-15,41
CS3461,4-Jan-14,35
CS1881,9-Oct-14,58
CS1344,1-Jan-14,54
CS3672,25-Jun-13,93
CS4573,13-Aug-14,40
CS5478,19-Jan-12,81
CS2694,21-May-14,46
CS6040,23-Aug-14,94
CS1117,18-Jan-12,61
CS1759,16-Jul-12,49
CS1180,21-Aug-13,36
CS5146,20-Oct-11,104
CS2231,27-Apr-12,93
CS2273,30-Sep-14,104
CS2512,29-Sep-11,48
CS1272,20-Oct-12,64
CS5476,13-Sep-11,41
CS2802,27-Apr-13,87
CS1234,10-Nov-12,100
CS3743,25-Feb-15,87
CS3414,26-Aug-13,66
CS5420,25-Oct-11,89
CS5981,4-Dec-13,80
CS5305,3-Feb-13,95
CS2514,14-Jan-12,50
CS4701,30-Dec-12,47
CS5788,17-Dec-11,44
CS2347,12-Mar-15,44
CS3426,30-Aug-14,76
CS5103,6-Jan-14,85
CS5047,7-Jul-11,83
CS2919,17-Jun-14,68
CS3352,20-Aug-11,71
CS1998,12-Apr-13,69
CS1141,10-Nov-13,79
CS1577,7-Jan-12,104
CS3324,17-Mar-12,58
CS3736,1-May-12,45
CS1378,24-Dec-13,37
CS1349,27-Sep-11,35
CS6000,26-Mar-14,66
CS2086,25-Dec-14,53
CS4501,6-Mar-12,96
CS6066,5-Mar-12,98
CS3687,8-Mar-14,45
CS4039,27-Oct-13,100
CS4661,22-Oct-13,57
CS4963,4-Sep-14,98
CS2977,8-May-12,67
CS4180,23-Apr-13,55
CS6039,30-Jan-13,55
CS1145,31-Dec-12,97
CS3363,11-Dec-14,103
CS4264,1-Jul-13,97
CS4333,25-Mar-14,45
CS3316,3-May-12,95
CS1408,4-May-13,57
CS1269,30-Sep-11,95
CS4157,27-Apr-12,48
CS2579,15-Aug-11,60
CS1128,3-Oct-11,74
